Iteración 	 Inic_aleatoria 	 Pertenencia_aleatoria 	 Cent_aleatorios 	 División_espacio
188	488.9996913580246	777.724618406285	1535.0379166666667	1128.7351587301587
189	741.1760432098766	2019.0485802469134	1622.8220723104052	1128.7351587301587
190	1458.7376234567898	1651.3998271604937	465.3597962962962	1128.7351587301587
191	1446.6040740740739	1686.9692716049383	1606.0901543209873	1128.7351587301587
192	703.8502764550263	1602.4854320987652	1680.7513395061726	1128.7351587301587
193	539.5386184062851	897.1629938271604	1563.9576388888886	1128.7351587301587
194	1784.9260493827157	1621.5529629629627	1500.3833080808076	1128.7351587301587
195	1476.273209876543	1947.1924369488536	865.9967107583775	1128.7351587301587
196	1534.2224197530861	1658.39151675485	932.7324382716049	1128.7351587301587
197	1458.307098765432	589.1042098765431	1686.969271604938	1128.7351587301587
198	1561.9267283950617	562.943037037037	1585.4697839506173	1128.7351587301587
199	840.9731790123457	803.8857912457911	589.1042098765431	1128.7351587301587
200	1590.3547839506168	560.5264550264551	544.1633024691357	1128.7351587301587
201	1504.0472962962958	487.973487654321	589.1042098765432	1128.7351587301587
202	817.5856375661374	560.526455026455	1954.971869488536	1128.7351587301587
203	1452.216419753086	1323.9630401234567	1597.496172839506	1128.7351587301587
204	504.402098765432	589.1042098765431	1686.969271604938	1128.7351587301587
205	1576.569320987654	1983.4791358024688	1960.2552469135799	1128.7351587301587
206	1490.488962962963	897.1629938271604	1451.281808641975	1128.7351587301587
207	1543.57024691358	1651.3998271604937	876.54262345679	1128.7351587301587
208	494.5368827160494	1686.969271604938	919.4681457965903	1128.7351587301587
209	1497.6784999999998	1651.3998271604937	1641.6595987654318	1128.7351587301587
210	1565.8429753086416	1606.0901543209877	1641.6595987654318	1128.7351587301587
211	1442.6878271604937	589.1042098765432	2421.828101851852	1128.7351587301587
212	1584.2250617283948	1653.6859876543208	1778.2785185185185	1128.7351587301587
213	1800.5571604938266	1653.6859876543208	857.106807760141	1128.7351587301587
214	1490.488962962963	589.1042098765432	1585.469783950617	1128.7351587301587
215	1588.5957098765432	1597.496172839506	1641.659598765432	1128.7351587301587
216	1460.8104012345675	857.1068077601411	1686.969271604938	1128.7351587301587
217	1836.077160493827	932.7324382716049	1651.399827160494	1128.7351587301587
218	465.3597962962962	1686.969271604938	562.9430370370369	1128.7351587301587
219	511.74248148148143	876.801697530864	1686.969271604938	1128.7351587301587
220	1594.0451975308638	1686.9692716049383	1641.659598765432	1128.7351587301587
221	378.35053703703704	1628.2740864197528	1635.7687160493824	1128.7351587301587
222	1585.3690123456788	932.7324382716049	1901.750852974186	1128.7351587301587
223	622.6677665544332	1686.969271604938	473.46993827160486	1128.7351587301587
224	465.3597962962962	1686.969271604938	932.7324382716049	1128.7351587301587
225	867.6421604938272	1469.1007451499113	1641.6595987654318	1128.7351587301587
226	1497.6785	1686.969271604938	849.3273752204584	1128.7351587301587
227	1828.644382716049	876.5426234567901	544.1633024691357	1128.7351587301587
228	1458.213345679012	1651.3998271604937	1597.4961728395062	1128.7351587301587
229	1549.9003395061725	932.7324382716049	1314.3184126984127	1128.7351587301587
230	1458.213345679012	1498.8776419753083	1589.3860308641974	1128.7351587301587
231	1504.047296296296	589.1042098765431	589.1042098765432	1128.7351587301587
232	563.5050925925925	1606.0901543209873	589.1042098765431	1128.7351587301587
233	1697.677766554433	1128.7351587301587	1607.1909611992944	1128.7351587301587
234	3344.175462962963	1653.6859876543208	499.63111111111107	1128.7351587301587
235	542.2907407407407	1963.8617724867725	1649.3437654320985	1128.7351587301587
236	803.4310079365079	1625.8910670194	897.1629938271604	1128.7351587301587
237	1452.216419753086	517.6333641975309	2019.0485802469134	1128.7351587301587
238	1561.9267283950614	1686.969271604938	932.7324382716049	1128.7351587301587
239	509.52098765432095	849.3273752204585	528.2579753086419	1128.7351587301587
240	1464.3952160493825	1314.601193121693	562.9430370370369	1128.7351587301587
241	1573.34262345679	553.5347654320987	1653.685987654321	1128.7351587301587
242	1461.7375308641974	876.5426234567901	1653.6859876543208	1128.7351587301587
243	1473.2235308641973	1686.969271604938	1531.9451388888888	1128.7351587301587
244	1561.9267283950614	876.5426234567901	803.8857912457912	1128.7351587301587
245	1549.6248271604932	1686.969271604938	517.6333641975308	1128.7351587301587
246	494.97469135802464	1597.496172839506	1549.9003395061725	1128.7351587301587
247	1640.4433024691357	1686.9692716049383	932.7324382716049	1128.7351587301587
248	1462.615567901234	1128.7351587301587	499.63111111111107	1128.7351587301587
249	1474.3273192239853	1531.9451388888886	1500.3833080808079	1128.7351587301587
250	869.401234567901	1522.9498765432097	1947.1924369488536	1128.7351587301587
251	652.1300052910052	849.3273752204584	589.1042098765431	1128.7351587301587
252	1469.5663580246912	895.0223456790123	423.66020987654315	1128.7351587301587
253	379.55693650793654	876.5426234567901	1641.6595987654318	1128.7351587301587
254	1452.3688271604935	1635.7687160493826	932.7324382716049	1128.7351587301587
255	531.1010802469135	1686.969271604938	1686.9692716049383	1128.7351587301587
256	1473.2235308641973	1550.1594135802468	487.973487654321	1128.7351587301587
257	432.33756613756617	895.0223456790123	1635.7687160493826	1128.7351587301587
258	427.632037037037	1686.969271604938	865.9967107583776	1128.7351587301587
259	432.33756613756617	1500.3833080808079	771.9092733686067	1128.7351587301587
260	840.6976666666667	1947.1924369488534	1597.496172839506	1128.7351587301587
261	701.2805467372134	1653.6859876543208	2019.0485802469134	1128.7351587301587
262	1445.1550123456789	932.7324382716049	509.3258994708994	1128.7351587301587
263	1462.1295925925922	932.7324382716049	830.9456349206348	1128.7351587301587
264	491.8897345679012	1686.969271604938	1500.3833080808076	1128.7351587301587
265	1534.2224197530861	1500.3833080808076	560.526455026455	1128.7351587301587
266	1498.88564021164	1531.9451388888888	793.4496111111112	1128.7351587301587
267	741.1760432098766	1651.3998271604937	1686.9692716049383	1128.7351587301587
268	1461.1971419753083	589.1042098765431	1686.969271604938	1128.7351587301587
269	416.5380987654321	932.7324382716049	1641.659598765432	1128.7351587301587
270	1565.8429753086416	1635.7687160493824	1686.969271604938	1128.7351587301587
271	1534.2224197530861	1686.969271604938	487.973487654321	1128.7351587301587
272	1434.5776851851851	560.5264550264551	1513.3868055555552	1128.7351587301587
273	749.8104629629629	528.257975308642	1963.8617724867725	1128.7351587301587
274	1462.1295925925924	897.1629938271604	1513.3868055555554	1128.7351587301587
275	465.3597962962963	932.7324382716049	498.7958377425043	1128.7351587301587
276	1800.557160493827	1651.3998271604937	1686.969271604938	1128.7351587301587
277	1456.1326666666664	2019.0485802469134	1778.2785185185185	1128.7351587301587
278	1573.34262345679	1686.969271604938	2019.0485802469134	1128.7351587301587
279	737.5188703703703	1963.8617724867727	434.2958641975308	1128.7351587301587
280	1504.047296296296	2019.0485802469132	1658.3915167548496	1128.7351587301587
281	736.2521296296297	1585.469783950617	1893.2451287477952	1128.7351587301587
282	749.8104629629631	793.4496111111112	1651.3998271604937	1128.7351587301587
283	434.6244753086419	518.7961781609196	897.1629938271604	1128.7351587301587
284	1549.6248271604939	932.7324382716048	1658.3915167548496	1128.7351587301587
285	1565.6095061728395	881.5318827160494	1686.969271604938	1128.7351587301587
286	1562.1858024691353	1686.969271604938	1585.4697839506173	1128.7351587301587
287	1573.3426234567899	1590.4590432098762	876.5426234567901	1128.7351587301587
288	404.880475308642	932.7324382716049	1653.6859876543208	1128.7351587301587
289	1470.7640123456788	1686.9692716049383	562.943037037037	1128.7351587301587
290	1497.6785	1597.75524691358	1686.969271604938	1128.7351587301587
291	736.2521296296297	562.9430370370369	876.5426234567901	1128.7351587301587
292	446.282098765432	876.5426234567901	1585.469783950617	1128.7351587301587
293	931.5161419753088	1653.685987654321	1635.7687160493824	1128.7351587301587
294	499.63111111111107	1641.6595987654318	562.9430370370369	1128.7351587301587
295	1565.6095061728395	932.7324382716049	562.943037037037	1128.7351587301587
296	504.402098765432	865.9967107583775	529.6597530864196	1128.7351587301587
297	1628.5228734567897	892.5498765432098	1686.969271604938	1128.7351587301587
298	1585.3690123456788	544.1633024691358	1597.496172839506	1128.7351587301587
299	864.4154629629629	487.973487654321	1606.0901543209873	1128.7351587301587
300	603.6418518518518	1517.8771388888886	1653.6859876543208	1128.7351587301587
301	731.2628703703705	482.0639197530863	849.3273752204584	1128.7351587301587
302	1450.1032037037035	487.973487654321	487.973487654321	1128.7351587301587
303	1828.6443827160492	895.0223456790123	1597.496172839506	1128.7351587301587
304	461.443549382716	544.1633024691358	1641.6595987654318	1128.7351587301587
305	573.7730423280424	876.5426234567901	1597.496172839506	1128.7351587301587
306	627.9411164021163	1513.3868055555552	1612.4229753086418	1128.7351587301587
307	1469.3072839506171	1586.6006758832564	1963.8617724867722	1128.7351587301587
308	602.1493724279836	589.1042098765432	1947.1924369488534	1128.7351587301587
309	537.9036543209876	1601.4124197530862	1963.8617724867725	1128.7351587301587
310	1666.4860998877662	1585.469783950617	544.1633024691358	1128.7351587301587
311	1549.6248271604932	544.1633024691358	1947.1924369488534	1128.7351587301587
312	499.8901851851852	904.9375176366841	1585.4697839506173	1128.7351587301587
313	443.82445679012346	1686.969271604938	1686.969271604938	1128.7351587301587
314	491.8897345679012	932.7324382716049	1686.969271604938	1128.7351587301587
315	503.5473580246913	2019.0485802469134	1901.750852974186	1128.7351587301587
316	600.3029805996473	932.7324382716048	2019.0485802469134	1128.7351587301587
317	1595.8030246913577	562.9430370370369	1500.3833080808079	1128.7351587301587
318	703.2591049382715	1606.0901543209873	1954.971869488536	1128.7351587301587
319	743.4416666666667	1513.3868055555552	461.44354938271607	1128.7351587301587
320	590.103287037037	900.5994135802468	876.54262345679	1128.7351587301587
321	477.8721604938271	932.7324382716049	2400.9173350970013	1128.7351587301587
322	748.6682407407409	1686.969271604938	1482.3948850574711	1128.7351587301587
323	475.67009700176357	1658.39151675485	517.6333641975308	1128.7351587301587
324	658.3369753086421	1680.7513395061726	1686.969271604938	1128.7351587301587
325	427.63203703703715	1500.3833080808079	2019.0485802469134	1128.7351587301587
326	1446.1869567901233	1606.0901543209877	932.7324382716049	1128.7351587301587
327	1828.6443827160492	2019.0485802469136	1352.7064492945326	1128.7351587301587
328	1594.045197530864	1500.3833080808076	932.7324382716049	1128.7351587301587
329	473.4699382716049	589.1042098765431	876.54262345679	1128.7351587301587
330	421.2436278659611	1651.3998271604937	932.7324382716049	1128.7351587301587
331	1458.213345679012	876.8016975308642	1594.213395061728	1128.7351587301587
332	1463.308197530864	562.9430370370369	932.7324382716049	1128.7351587301587
333	1444.1062777777774	876.5426234567901	562.943037037037	1128.7351587301587
334	504.402098765432	1641.6595987654318	865.9967107583774	1128.7351587301587
335	1469.3072839506171	876.8016975308642	843.8217901234567	1128.7351587301587
336	1464.3952160493825	1641.659598765432	1607.1909611992944	1128.7351587301587
337	378.35053703703704	560.526455026455	932.7324382716048	1128.7351587301587
338	372.35361111111115	589.1042098765431	1597.75524691358	1128.7351587301587
339	1585.3690123456784	1597.4961728395062	1653.6859876543208	1128.7351587301587
340	1504.047296296296	932.7324382716049	1594.9062081128748	1128.7351587301587
341	1462.1295925925924	512.0302777777778	562.943037037037	1128.7351587301587
342	709.6279012345678	932.7324382716049	876.5426234567901	1128.7351587301587
343	495.75303703703696	1583.8452204585537	1500.3833080808079	1128.7351587301587
344	1534.2224197530861	487.973487654321	932.7324382716049	1128.7351587301587
345	499.63111111111107	1737.2260030864195	544.1633024691357	1128.7351587301587
346	1561.9267283950614	1553.2648666666666	839.8355379188712	1128.7351587301587
347	1561.9267283950614	1589.3860308641974	765.2892416225749	1128.7351587301587
348	1497.6784999999998	876.54262345679	1963.8617724867725	1128.7351587301587
349	736.2521296296296	1686.969271604938	1513.619972222222	1128.7351587301587
350	1546.2956172839504	1686.9692716049383	1686.969271604938	1128.7351587301587
351	1446.6040740740739	932.7324382716048	825.3420679012345	1128.7351587301587
352	499.63111111111107	1531.9451388888886	589.1042098765431	1128.7351587301587
353	752.2699814814815	449.8213827160494	771.9092733686067	1128.7351587301587
354	1534.2692283950616	553.5347654320988	1686.969271604938	1128.7351587301587
355	1442.6878271604937	1628.2740864197528	898.0901234567899	1128.7351587301587
356	1573.3426234567899	589.1042098765432	839.2794691358024	1128.7351587301587
357	519.8826543209876	1307.2648653198655	830.9456349206348	1128.7351587301587
358	1605.5134876543207	1879.7657530864196	1686.969271604938	1128.7351587301587
359	1433.8599382716047	1636.4489506172836	653.8829012345681	1128.7351587301587
360	404.880475308642	1438.6030944444442	1550.1594135802468	1128.7351587301587
361	542.2907407407407	1686.969271604938	589.1042098765431	1128.7351587301587
362	1549.6248271604936	537.9036543209876	831.7036419753086	1128.7351587301587
363	874.8494753086418	1686.9692716049383	1679.4559437229436	1128.7351587301587
364	1561.9267283950614	932.7324382716049	544.1633024691357	1128.7351587301587
365	1522.94987654321	932.7324382716049	1641.6595987654318	1128.7351587301587
366	1446.1869567901233	829.2975983102918	1686.969271604938	1128.7351587301587
367	721.9933518518519	932.7324382716049	932.7324382716049	1128.7351587301587
368	670.2217401528512	1547.686444444444	560.5264550264551	1128.7351587301587
369	1585.3690123456788	1500.3833080808079	1901.750852974186	1128.7351587301587
370	1434.5776851851851	932.7324382716048	1502.3767716049379	1128.7351587301587
371	1545.9676543209875	527.3735925925926	1599.6963315696646	1128.7351587301587
372	1545.9676543209875	897.1629938271604	1513.3868055555554	1128.7351587301587
373	473.4699382716049	1686.969271604938	2019.0485802469134	1128.7351587301587
374	721.7342777777777	895.0223456790123	499.6311111111111	1128.7351587301587
375	503.5473580246914	1498.8776419753083	1585.469783950617	1128.7351587301587
376	1480.9603703703701	1686.969271604938	857.1068077601411	1128.7351587301587
377	434.7541481481482	1658.39151675485	1606.0901543209873	1128.7351587301587
378	1461.1971419753086	932.7324382716048	2019.0485802469134	1128.7351587301587
379	477.3861851851852	932.7324382716049	1641.6595987654318	1128.7351587301587
380	1561.9267283950614	589.1042098765431	650.4548796296295	1128.7351587301587
381	404.88047530864196	589.1042098765432	1651.3998271604937	1128.7351587301587
382	1800.557160493827	1297.8018672839507	1597.496172839506	1128.7351587301587
383	1458.2133456790123	836.7814197530865	1686.969271604938	1128.7351587301587
384	503.5473580246913	518.7961781609195	1686.969271604938	1128.7351587301587
385	487.97348765432093	1566.896946236559	932.7324382716049	1128.7351587301587
